quote_id,lead_id,dealer_id,carrier,monthly_premium,quoted_at
1829,3384,17,Carrier B,171.43,2025-04-25 17:50:00
1830,3385,25,In-House Agency,266.07,2025-06-06 15:06:00
1831,3387,29,In-House Agency,139.29,2025-03-26 18:19:00
1832,3389,47,Carrier A,119.85,2025-10-04 17:37:00
1833,3390,28,Carrier A,120.27,2025-04-24 10:11:00
1834,3392,47,Carrier B,150.01,2025-10-01 15:01:00
1835,3393,1,Carrier A,120.83,2025-01-06 10:50:00
1836,3395,35,Carrier A,223.72,2025-03-31 11:54:00
1837,3397,26,Carrier B,139.2,2025-01-22 13:33:00
1838,3399,52,In-House Agency,145.53,2025-08-13 16:43:00
1839,3402,41,Carrier A,293.1,2025-07-14 11:48:00
1840,3403,13,In-House Agency,200.86,2025-12-22 15:23:00
1841,3404,24,Carrier A,220.74,2025-10-18 11:49:00
1842,3407,55,In-House Agency,117.85,2025-07-28 12:33:00
1843,3409,49,In-House Agency,299.41,2025-02-13 09:51:00
1844,3411,52,In-House Agency,293.26,2025-12-08 14:29:00
1845,3413,38,Carrier A,240.04,2025-12-14 08:23:00
1846,3414,25,Carrier A,237.88,2025-10-21 18:23:00
1847,3415,11,Carrier A,274.21,2025-09-12 15:43:00
1848,3420,45,Carrier B,180.06,2025-04-11 15:42:00
1849,3421,52,In-House Agency,178.26,2025-07-04 17:16:00
1850,3423,48,Carrier A,149.44,2025-05-08 13:15:00
1851,3425,34,Carrier A,189.8,2025-11-09 13:17:00
1852,3426,3,Carrier B,293.86,2025-09-08 17:12:00
1853,3430,46,In-House Agency,144.55,2025-05-14 16:28:00
1854,3433,9,In-House Agency,126.53,2025-09-08 08:45:00
1855,3436,8,In-House Agency,195.91,2025-07-24 16:12:00
1856,3437,56,Carrier B,152.96,2025-01-17 15:33:00
1857,3439,44,Carrier B,166.84,2025-04-08 15:03:00
1858,3440,41,Carrier B,293.32,2025-10-10 11:36:00
1859,3442,14,In-House Agency,262.38,2025-05-13 08:31:00
1860,3443,49,Carrier B,152.48,2025-01-23 15:02:00
1861,3445,33,In-House Agency,156.22,2025-04-13 18:00:00
1862,3449,21,In-House Agency,218.1,2025-11-20 13:47:00
1863,3453,39,Carrier A,290.7,2025-11-07 13:54:00
1864,3455,8,Carrier A,120.26,2025-07-01 18:38:00
1865,3456,19,Carrier B,295.66,2025-03-12 10:51:00
1866,3459,23,Carrier A,153.24,2025-08-21 19:21:00
1867,3460,21,In-House Agency,135.38,2025-05-03 16:55:00
1868,3461,56,In-House Agency,263.44,2025-02-23 18:46:00
1869,3465,8,In-House Agency,157.45,2025-06-19 11:58:00
1870,3466,24,Carrier A,279.64,2025-07-01 16:48:00
1871,3469,24,In-House Agency,221.16,2025-05-28 11:30:00
1872,3470,40,In-House Agency,306.4,2025-01-22 16:53:00
1873,3471,47,In-House Agency,276.77,2025-02-27 09:09:00
1874,3475,13,Carrier B,214.47,2025-05-24 12:22:00
1875,3476,12,Carrier B,245.36,2025-03-09 14:26:00
1876,3477,36,Carrier B,258.21,2025-11-14 08:18:00
1877,3479,30,In-House Agency,302.59,2025-10-30 09:42:00
1878,3480,3,Carrier A,305.6,2025-10-01 08:23:00
1879,3481,6,Carrier A,226.38,2025-02-25 11:43:00
1880,3482,16,In-House Agency,238.86,2025-04-22 11:34:00
1881,3486,9,In-House Agency,259.67,2025-01-06 14:18:00
1882,3488,13,In-House Agency,165.36,2025-12-21 09:43:00
1883,3489,31,In-House Agency,113.99,2025-08-19 12:24:00
1884,3490,14,Carrier B,161.85,2025-10-22 10:12:00
1885,3492,37,Carrier A,301.13,2025-07-16 09:42:00
1886,3494,41,Carrier A,195.56,2025-11-27 11:31:00
1887,3495,50,Carrier B,292.78,2025-05-22 19:56:00
1888,3498,59,Carrier B,109.43,2025-07-12 19:08:00
1889,3499,41,Carrier A,130.61,2025-09-06 08:23:00
1890,3500,17,Carrier A,113.87,2025-08-13 18:32:00
1891,3501,17,In-House Agency,218.5,2025-08-22 17:33:00
1892,3502,24,In-House Agency,151.57,2025-11-18 11:58:00
1893,3504,50,In-House Agency,227.35,2025-05-28 09:47:00
1894,3505,3,In-House Agency,262.38,2025-01-23 12:37:00
1895,3506,27,Carrier B,227.53,2025-07-06 14:06:00
1896,3507,52,In-House Agency,199.06,2025-05-29 19:57:00
1897,3509,58,Carrier B,118.7,2025-03-14 15:15:00
1898,3510,10,Carrier A,183.96,2025-01-23 14:22:00
1899,3511,26,Carrier B,192.54,2025-02-15 13:21:00
1900,3512,16,Carrier A,96.66,2025-07-29 13:57:00
1901,3513,54,Carrier A,261.11,2025-12-20 10:05:00
1902,3514,6,Carrier B,266.88,2025-07-17 11:36:00
1903,3515,49,In-House Agency,163.73,2025-05-03 09:55:00
1904,3516,22,In-House Agency,208.52,2025-08-31 08:09:00
1905,3519,35,Carrier B,261.56,2025-09-18 19:15:00
1906,3520,21,Carrier A,219.19,2025-09-04 16:57:00
1907,3521,60,Carrier B,189.78,2025-08-23 09:52:00
1908,3522,44,In-House Agency,275.72,2025-04-28 16:23:00
1909,3523,29,In-House Agency,146.38,2025-07-16 19:04:00
1910,3524,44,Carrier A,148.18,2025-07-01 18:04:00
1911,3529,26,Carrier A,191.79,2025-04-08 17:42:00
1912,3531,53,Carrier A,188.74,2025-02-07 08:37:00
1913,3532,38,Carrier A,308.85,2025-05-23 15:44:00
1914,3533,11,Carrier B,277.99,2025-10-01 08:05:00
1915,3534,25,In-House Agency,261.18,2025-09-22 17:58:00
1916,3535,28,In-House Agency,242.46,2025-01-20 17:52:00
1917,3537,30,Carrier B,171.74,2025-05-25 14:29:00
1918,3538,57,In-House Agency,119.3,2025-09-27 19:31:00
1919,3540,22,In-House Agency,195.98,2025-12-06 09:11:00
1920,3541,4,Carrier A,219.13,2025-07-17 17:26:00
1921,3543,16,In-House Agency,266.54,2025-10-13 19:50:00
1922,3544,15,In-House Agency,240.24,2025-05-02 16:31:00
1923,3545,36,Carrier A,192.19,2025-03-24 17:10:00
1924,3546,9,Carrier A,217.05,2025-10-24 12:43:00
1925,3547,55,In-House Agency,236.94,2025-08-16 19:30:00
1926,3548,37,In-House Agency,163.64,2025-02-12 13:15:00
1927,3551,13,Carrier A,284.64,2025-07-17 12:12:00
1928,3552,57,Carrier B,143.98,2025-08-28 17:41:00
1929,3553,18,In-House Agency,222.5,2025-02-27 12:39:00
1930,3556,41,In-House Agency,111.68,2025-11-01 09:20:00
1931,3557,3,Carrier B,275.94,2025-04-10 18:10:00
1932,3559,51,Carrier A,200.39,2025-07-21 09:48:00
1933,3561,40,Carrier A,294.16,2025-06-24 16:54:00
1934,3562,4,Carrier A,150.85,2025-08-16 19:05:00
1935,3563,1,In-House Agency,103.95,2025-04-01 17:21:00
1936,3564,43,Carrier A,188.47,2025-02-18 13:46:00
1937,3567,47,In-House Agency,133.33,2025-09-02 09:52:00
1938,3570,14,Carrier B,278.76,2025-09-20 14:20:00
1939,3573,26,Carrier A,296.99,2025-07-29 17:07:00
1940,3576,58,Carrier B,181.57,2025-02-18 16:49:00
1941,3577,17,Carrier B,197.47,2025-01-08 09:40:00
1942,3578,16,Carrier B,177.75,2025-05-13 12:49:00
1943,3581,12,Carrier A,99.01,2025-06-01 18:52:00
1944,3582,39,Carrier B,157.21,2025-09-13 09:27:00
1945,3586,42,Carrier B,285.2,2025-04-09 19:58:00
1946,3587,59,Carrier A,271.43,2025-08-23 19:27:00
1947,3588,38,In-House Agency,107.26,2025-04-09 08:52:00
1948,3595,13,Carrier A,236.78,2025-01-21 13:07:00
1949,3596,46,Carrier B,144.32,2025-02-21 13:46:00
1950,3597,55,Carrier A,146.01,2025-06-22 10:26:00
1951,3599,53,Carrier A,285.67,2025-12-17 16:52:00
1952,3601,55,Carrier B,298.82,2025-06-18 14:15:00
1953,3604,47,Carrier A,204.53,2025-06-25 08:15:00
1954,3605,20,In-House Agency,127.91,2025-10-08 09:45:00
1955,3607,35,In-House Agency,218.4,2025-08-21 08:13:00
1956,3608,2,Carrier B,160.67,2025-05-25 09:02:00
1957,3609,5,Carrier A,137.84,2025-01-26 11:21:00
1958,3611,23,In-House Agency,207.39,2025-08-05 17:57:00
1959,3612,38,Carrier B,280.93,2025-10-14 11:32:00
1960,3613,43,Carrier A,227.17,2025-02-13 18:40:00
1961,3614,3,Carrier B,168.44,2025-05-25 16:26:00
1962,3615,52,In-House Agency,288.25,2025-02-17 08:31:00
1963,3616,38,Carrier A,169.78,2025-12-08 15:51:00
1964,3617,50,Carrier B,272.86,2025-10-06 17:12:00
1965,3618,38,Carrier A,206.06,2025-04-07 14:57:00
1966,3619,9,In-House Agency,236.2,2025-01-31 10:03:00
1967,3620,23,Carrier B,155.72,2025-07-05 08:28:00
1968,3623,47,In-House Agency,238.21,2025-03-12 12:01:00
1969,3624,40,Carrier A,242.94,2025-06-11 13:42:00
1970,3627,9,Carrier B,196.05,2025-06-03 09:51:00
1971,3628,1,Carrier A,263.95,2025-05-01 08:29:00
1972,3629,50,Carrier A,257.27,2025-10-04 18:49:00
1973,3630,40,Carrier A,155.98,2025-11-05 08:18:00
1974,3632,19,Carrier A,204.67,2025-05-08 09:10:00
1975,3634,30,Carrier B,158.64,2025-05-24 19:21:00
1976,3635,42,Carrier A,222.25,2025-12-10 08:40:00
1977,3637,12,In-House Agency,307.06,2025-02-11 11:47:00
1978,3638,53,Carrier B,118.36,2025-04-13 18:20:00
1979,3639,40,Carrier A,209.8,2025-10-25 13:20:00
1980,3641,38,Carrier B,222.53,2025-12-07 13:32:00
1981,3643,46,Carrier B,150.74,2025-12-08 12:58:00
1982,3644,31,Carrier A,102.29,2025-09-14 14:18:00
1983,3645,4,In-House Agency,188.39,2025-08-13 19:42:00
1984,3648,9,Carrier B,269.11,2025-03-06 13:46:00
1985,3652,50,In-House Agency,262.05,2025-02-04 12:15:00
1986,3658,44,In-House Agency,155.17,2025-12-05 08:10:00
1987,3659,9,Carrier B,305.38,2025-09-06 12:46:00
1988,3660,22,Carrier A,302.44,2025-12-06 13:00:00
1989,3665,15,In-House Agency,184.92,2025-11-25 19:37:00
1990,3666,9,In-House Agency,149.05,2025-07-19 19:33:00
1991,3667,56,Carrier B,134.03,2025-09-12 16:36:00
1992,3668,5,Carrier A,275.88,2025-10-16 15:28:00
1993,3672,45,Carrier B,127.41,2025-01-14 08:35:00
1994,3676,50,Carrier A,137.51,2025-11-20 11:00:00
1995,3679,60,In-House Agency,245.64,2025-01-15 15:20:00
1996,3681,29,Carrier A,202.87,2025-04-04 13:06:00
1997,3689,6,Carrier B,299.17,2025-01-31 16:28:00
1998,3690,42,Carrier A,154.93,2025-10-24 11:56:00
1999,3692,17,In-House Agency,221.67,2025-05-10 14:22:00
2000,3696,10,Carrier B,264.35,2025-05-12 09:23:00
2001,3697,25,Carrier B,269.41,2025-07-16 11:26:00
2002,3699,16,In-House Agency,296.29,2025-11-26 12:39:00
2003,3701,28,Carrier A,282.45,2025-01-24 08:03:00
2004,3704,55,Carrier B,286.79,2025-07-15 19:31:00
2005,3705,54,Carrier A,157.45,2025-01-08 16:46:00
2006,3706,5,In-House Agency,252.81,2025-05-21 16:32:00
2007,3710,8,Carrier B,293.44,2025-04-23 13:26:00
2008,3712,30,Carrier A,219.0,2025-12-03 09:25:00
2009,3714,43,Carrier B,304.12,2025-08-21 08:35:00
2010,3715,38,Carrier B,218.24,2025-08-12 16:33:00
2011,3716,9,Carrier A,130.82,2025-11-02 14:04:00
2012,3718,30,Carrier B,125.03,2025-12-17 14:55:00
2013,3719,13,In-House Agency,244.7,2025-10-27 17:52:00
2014,3721,26,Carrier A,244.75,2025-07-03 13:09:00
2015,3724,37,Carrier B,170.06,2025-10-08 14:27:00
2016,3726,46,Carrier B,298.08,2025-10-04 14:57:00
2017,3727,9,In-House Agency,137.12,2025-05-17 18:59:00
2018,3728,9,Carrier B,216.39,2025-08-12 17:56:00
2019,3730,44,Carrier A,211.11,2025-11-14 18:29:00
2020,3731,5,In-House Agency,153.19,2025-10-22 19:11:00
2021,3732,27,Carrier A,156.91,2025-04-26 19:08:00
2022,3733,6,In-House Agency,275.21,2025-05-26 09:43:00
2023,3734,19,In-House Agency,224.05,2025-09-28 19:55:00
2024,3735,57,Carrier A,113.5,2025-10-19 17:00:00
2025,3737,60,Carrier B,189.78,2025-03-10 09:28:00
2026,3738,21,Carrier B,187.02,2025-06-11 13:57:00
2027,3739,38,Carrier A,273.94,2025-04-27 09:22:00
2028,3740,17,In-House Agency,304.07,2025-04-29 18:56:00
2029,3741,13,Carrier A,142.53,2025-04-25 09:44:00
2030,3742,10,In-House Agency,292.82,2025-08-18 12:51:00
2031,3743,12,Carrier A,95.83,2025-01-18 12:53:00
2032,3747,29,In-House Agency,289.03,2025-07-28 15:58:00
2033,3749,14,Carrier A,168.55,2025-01-26 19:55:00
2034,3750,31,In-House Agency,236.49,2025-08-18 15:41:00
2035,3753,22,Carrier A,162.42,2025-06-04 09:52:00
2036,3755,23,In-House Agency,293.13,2025-10-17 11:45:00
2037,3756,54,Carrier A,134.56,2025-07-26 10:20:00
2038,3758,15,Carrier B,141.01,2025-09-09 10:39:00
2039,3761,20,In-House Agency,307.69,2025-12-10 18:59:00
2040,3762,2,Carrier A,293.05,2025-08-28 15:34:00
2041,3766,1,In-House Agency,171.54,2025-12-20 19:01:00
2042,3770,20,In-House Agency,241.64,2025-07-31 15:11:00
2043,3776,24,Carrier A,238.45,2025-02-12 12:03:00
2044,3777,35,Carrier B,219.55,2025-04-27 11:17:00
2045,3780,57,Carrier B,133.78,2025-03-26 08:40:00
2046,3782,44,Carrier A,134.47,2025-02-07 09:35:00
2047,3783,28,Carrier A,116.0,2025-09-05 15:31:00
2048,3785,42,Carrier A,271.48,2025-10-27 10:18:00
2049,3786,34,Carrier B,156.21,2025-05-03 15:19:00
2050,3788,1,In-House Agency,146.04,2025-03-10 19:46:00
2051,3790,12,In-House Agency,141.16,2025-04-19 12:44:00
2052,3791,49,Carrier A,113.98,2025-06-29 09:06:00
2053,3792,37,Carrier B,241.12,2025-06-30 09:47:00
2054,3794,35,Carrier A,204.05,2025-08-01 12:48:00
2055,3796,22,Carrier A,225.79,2025-04-18 12:49:00
2056,3797,21,Carrier B,191.01,2025-06-16 11:50:00
2057,3799,47,Carrier B,295.76,2025-04-27 11:20:00
2058,3802,9,Carrier B,287.51,2025-01-06 14:34:00
2059,3803,12,Carrier B,279.01,2025-06-10 15:51:00
2060,3806,51,In-House Agency,242.22,2025-05-13 11:34:00
2061,3808,18,In-House Agency,280.01,2025-06-21 10:17:00
2062,3809,48,Carrier B,166.19,2025-01-18 15:55:00
2063,3810,49,Carrier B,300.81,2025-01-26 12:28:00
2064,3811,11,Carrier B,231.76,2025-08-18 18:44:00
2065,3818,39,Carrier B,148.52,2025-02-10 11:53:00
2066,3821,17,In-House Agency,185.21,2025-12-23 11:12:00
2067,3822,24,Carrier A,113.07,2025-07-07 09:29:00
2068,3823,22,Carrier A,279.1,2025-09-04 12:24:00
2069,3824,40,Carrier A,288.95,2025-03-02 18:24:00
2070,3826,24,Carrier B,269.05,2025-11-30 12:23:00
2071,3828,59,Carrier A,309.49,2025-12-23 08:46:00
2072,3829,9,Carrier B,297.05,2025-05-14 12:13:00
2073,3830,53,In-House Agency,221.92,2025-11-27 09:46:00
2074,3834,21,Carrier A,135.26,2025-01-04 15:10:00
2075,3835,52,Carrier A,214.15,2025-11-15 09:16:00
2076,3836,40,In-House Agency,224.97,2025-10-11 18:48:00
2077,3837,33,Carrier B,124.33,2025-05-16 14:00:00
2078,3841,14,Carrier B,202.27,2025-09-10 17:30:00
2079,3842,39,Carrier B,249.78,2025-11-28 09:02:00
2080,3843,35,Carrier B,304.21,2025-02-23 14:47:00
2081,3846,21,In-House Agency,124.41,2025-02-12 12:53:00
2082,3848,4,Carrier A,167.32,2025-09-16 12:41:00
2083,3849,29,In-House Agency,269.67,2025-08-04 19:22:00
2084,3851,54,Carrier B,261.16,2025-06-01 10:54:00
2085,3853,28,In-House Agency,227.56,2025-06-21 10:03:00
2086,3855,49,In-House Agency,163.77,2025-02-19 13:14:00
2087,3857,25,Carrier B,255.78,2025-05-12 08:17:00
2088,3858,51,In-House Agency,201.65,2025-05-09 15:09:00
2089,3860,3,Carrier A,308.36,2025-05-30 11:53:00
2090,3861,44,Carrier B,148.71,2025-05-04 18:51:00
2091,3862,4,Carrier B,290.78,2025-12-08 16:03:00
2092,3866,4,Carrier B,138.44,2025-04-22 19:46:00
2093,3868,49,In-House Agency,255.22,2025-03-13 09:19:00
2094,3869,34,Carrier A,187.92,2025-06-13 14:00:00
2095,3870,8,Carrier B,215.93,2025-06-05 11:47:00
2096,3871,43,Carrier B,106.54,2025-03-15 17:20:00
2097,3873,50,In-House Agency,133.86,2025-07-06 12:33:00
2098,3875,23,In-House Agency,220.56,2025-02-17 13:53:00
2099,3878,57,Carrier A,202.95,2025-09-27 15:48:00
2100,3879,44,In-House Agency,295.66,2025-06-27 18:48:00
2101,3880,58,Carrier B,238.2,2025-01-28 15:30:00
2102,3882,7,Carrier A,267.41,2025-08-04 19:05:00
2103,3883,54,Carrier A,281.88,2025-04-06 16:48:00
2104,3884,44,Carrier B,254.68,2025-01-29 09:44:00
2105,3885,27,Carrier A,178.42,2025-08-06 14:40:00
2106,3887,27,In-House Agency,181.88,2025-04-10 17:08:00
2107,3888,55,In-House Agency,198.57,2025-06-11 16:40:00
2108,3889,27,Carrier A,150.87,2025-04-17 11:24:00
2109,3890,54,Carrier A,95.93,2025-04-05 09:08:00
2110,3891,26,In-House Agency,114.45,2025-10-28 16:55:00
2111,3892,30,Carrier A,185.31,2025-12-19 10:11:00
2112,3893,31,Carrier B,130.73,2025-04-21 17:33:00
2113,3894,1,Carrier B,259.9,2025-01-20 10:45:00
2114,3902,40,In-House Agency,205.82,2025-06-07 13:00:00
2115,3903,46,Carrier A,169.18,2025-04-01 19:12:00
2116,3904,7,Carrier B,299.86,2025-12-09 13:26:00
2117,3905,7,Carrier B,214.42,2025-10-30 15:50:00
2118,3906,55,In-House Agency,300.58,2025-11-20 11:32:00
2119,3907,11,Carrier B,152.67,2025-01-06 09:15:00
2120,3909,49,In-House Agency,270.14,2025-07-22 10:36:00
2121,3915,51,Carrier A,128.16,2025-07-08 15:01:00
2122,3916,7,Carrier A,308.98,2025-10-19 15:08:00
2123,3917,41,In-House Agency,186.79,2025-04-24 15:27:00
2124,3920,38,Carrier A,221.62,2025-11-21 15:30:00
2125,3922,48,In-House Agency,237.13,2025-06-25 13:33:00
2126,3924,9,In-House Agency,287.34,2025-11-01 18:02:00
2127,3925,34,In-House Agency,264.3,2025-01-29 19:00:00
2128,3929,7,Carrier A,125.84,2025-04-22 11:00:00
2129,3931,3,In-House Agency,155.78,2025-04-16 10:20:00
2130,3932,40,Carrier A,214.93,2025-11-17 19:28:00
2131,3933,30,In-House Agency,219.11,2025-07-24 13:57:00
2132,3936,13,In-House Agency,138.97,2025-01-15 17:55:00
2133,3937,29,Carrier B,121.32,2025-01-05 12:35:00
2134,3938,53,Carrier B,276.08,2025-02-26 15:04:00
2135,3939,46,In-House Agency,303.58,2025-12-08 15:20:00
2136,3941,14,Carrier A,152.25,2025-08-07 17:30:00
2137,3943,19,Carrier B,163.02,2025-10-28 15:22:00
2138,3945,34,In-House Agency,302.94,2025-10-04 19:07:00
2139,3946,24,Carrier A,211.84,2025-02-24 13:04:00
2140,3949,56,Carrier B,204.47,2025-10-29 14:03:00
2141,3950,58,Carrier A,159.64,2025-06-27 13:08:00
2142,3951,5,In-House Agency,96.62,2025-06-16 18:12:00
2143,3952,18,In-House Agency,255.7,2025-12-18 14:49:00
2144,3953,30,In-House Agency,214.65,2025-05-10 18:17:00
2145,3955,13,Carrier A,295.63,2025-03-09 19:14:00
2146,3956,16,Carrier B,174.13,2025-12-19 09:53:00
2147,3960,1,In-House Agency,220.61,2025-06-10 14:41:00
2148,3961,24,Carrier B,301.49,2025-02-03 11:19:00
2149,3962,4,Carrier B,212.04,2025-12-18 10:33:00
2150,3963,42,Carrier A,147.48,2025-11-27 16:18:00
2151,3965,20,In-House Agency,114.42,2025-11-08 11:16:00
2152,3968,10,In-House Agency,231.67,2025-09-26 15:39:00
2153,3970,7,Carrier B,255.7,2025-11-26 19:42:00
2154,3971,12,In-House Agency,236.93,2025-07-21 11:32:00
2155,3972,40,Carrier B,178.61,2025-02-24 15:34:00
2156,3973,21,In-House Agency,153.87,2025-08-30 11:49:00
2157,3975,42,Carrier A,237.16,2025-01-09 08:22:00
2158,3976,48,In-House Agency,137.83,2025-01-17 09:31:00
2159,3978,11,In-House Agency,301.01,2025-10-17 16:04:00
2160,3979,38,Carrier B,225.56,2025-12-16 10:21:00
2161,3980,55,Carrier A,144.81,2025-06-21 17:18:00
2162,3984,38,Carrier A,306.85,2025-05-18 16:26:00
2163,3985,53,Carrier A,205.8,2025-02-24 08:21:00
2164,3986,49,Carrier B,120.35,2025-05-20 10:58:00
2165,3991,32,Carrier B,124.05,2025-04-17 14:24:00
2166,3992,50,Carrier A,188.82,2025-05-30 17:13:00
2167,3993,10,Carrier A,219.89,2025-07-04 13:07:00
2168,3994,9,Carrier B,185.03,2025-07-27 12:35:00
2169,3995,14,Carrier B,127.14,2025-12-11 18:35:00
2170,3997,1,In-House Agency,284.73,2025-04-23 14:02:00
2171,3998,35,Carrier A,114.99,2025-07-02 12:39:00
2172,3999,32,Carrier B,279.09,2025-06-10 08:17:00
2173,4001,24,In-House Agency,138.12,2025-07-19 18:16:00
2174,4002,58,In-House Agency,240.0,2025-10-25 13:27:00
2175,4003,18,In-House Agency,236.95,2025-04-25 16:29:00
2176,4004,52,Carrier B,133.92,2025-02-08 14:15:00
2177,4006,8,In-House Agency,303.29,2025-03-16 17:53:00
2178,4008,19,Carrier A,195.02,2025-02-23 11:03:00
2179,4009,18,Carrier B,303.75,2025-04-24 08:31:00
2180,4011,1,Carrier A,127.03,2025-01-06 09:03:00
2181,4013,34,Carrier A,192.49,2025-03-26 11:47:00
2182,4021,7,Carrier B,176.06,2025-09-02 08:02:00
2183,4022,26,Carrier B,218.77,2025-09-12 19:47:00
2184,4025,59,Carrier B,194.3,2025-01-18 10:59:00
2185,4029,58,Carrier B,244.15,2025-09-20 09:20:00
2186,4030,45,Carrier A,245.84,2025-07-01 15:14:00
2187,4033,8,In-House Agency,188.38,2025-08-03 09:29:00
2188,4036,60,Carrier A,162.79,2025-12-04 08:28:00
2189,4037,24,Carrier B,114.91,2025-03-24 11:21:00
2190,4039,21,Carrier B,234.35,2025-10-15 13:42:00
2191,4043,43,Carrier B,259.11,2025-02-05 14:17:00
2192,4044,5,Carrier A,277.07,2025-06-14 12:57:00
2193,4045,29,Carrier A,131.08,2025-01-26 19:28:00
2194,4046,54,In-House Agency,238.2,2025-10-14 18:46:00
2195,4048,39,In-House Agency,282.61,2025-05-12 13:54:00
2196,4049,33,Carrier B,308.7,2025-01-22 16:53:00
2197,4052,7,Carrier A,301.57,2025-05-01 09:10:00
2198,4053,57,In-House Agency,242.37,2025-05-30 19:22:00
2199,4057,1,Carrier B,201.52,2025-05-11 09:48:00
2200,4060,19,In-House Agency,295.4,2025-12-04 13:12:00
2201,4063,43,Carrier A,203.36,2025-10-22 08:44:00
2202,4066,60,In-House Agency,137.17,2025-09-22 13:42:00
2203,4067,27,Carrier A,268.33,2025-03-15 15:21:00
2204,4072,43,In-House Agency,155.6,2025-10-20 11:39:00
2205,4074,55,Carrier B,196.2,2025-10-26 18:40:00
2206,4075,56,In-House Agency,132.28,2025-02-04 08:50:00
2207,4076,31,Carrier B,140.52,2025-11-15 11:39:00
2208,4077,49,In-House Agency,167.9,2025-09-13 10:06:00
2209,4078,34,Carrier A,247.86,2025-09-27 11:33:00
2210,4080,30,In-House Agency,161.88,2025-06-23 15:03:00
2211,4081,37,Carrier A,127.3,2025-05-11 13:19:00
2212,4084,37,In-House Agency,165.0,2025-09-23 19:18:00
2213,4086,48,Carrier B,194.03,2025-08-17 15:31:00
2214,4088,19,In-House Agency,229.81,2025-10-19 10:51:00
2215,4091,26,In-House Agency,259.95,2025-04-06 08:36:00
2216,4092,29,In-House Agency,152.01,2025-02-20 13:32:00
2217,4095,9,In-House Agency,194.92,2025-11-14 19:21:00
2218,4099,1,Carrier B,111.13,2025-06-06 18:40:00
2219,4102,58,Carrier B,202.6,2025-02-19 11:50:00
2220,4104,59,Carrier B,200.27,2025-10-26 13:46:00
2221,4105,43,Carrier B,152.63,2025-09-16 19:26:00
2222,4109,49,Carrier A,309.75,2025-01-23 08:41:00
2223,4110,8,In-House Agency,302.49,2025-01-31 19:54:00
2224,4111,56,In-House Agency,251.84,2025-06-04 19:40:00
2225,4113,11,Carrier A,166.95,2025-11-06 12:33:00
2226,4115,25,Carrier A,105.67,2025-11-11 10:36:00
2227,4116,33,Carrier B,257.94,2025-10-21 16:18:00
2228,4120,24,Carrier A,96.23,2025-03-11 18:09:00
2229,4121,36,In-House Agency,226.68,2025-04-04 09:23:00
2230,4122,13,Carrier B,277.86,2025-07-04 15:17:00
2231,4123,44,Carrier A,293.51,2025-07-04 09:35:00
2232,4124,47,Carrier B,271.05,2025-12-22 13:48:00
2233,4126,36,In-House Agency,140.61,2025-12-15 16:51:00
2234,4127,36,Carrier A,296.24,2025-08-09 11:19:00
2235,4130,33,Carrier A,213.12,2025-03-02 18:31:00
2236,4131,8,Carrier A,229.23,2025-11-07 18:36:00
2237,4132,39,Carrier B,98.46,2025-02-11 16:48:00
2238,4133,21,Carrier A,178.61,2025-10-30 13:13:00
2239,4135,44,In-House Agency,210.07,2025-12-20 12:16:00
2240,4137,12,Carrier A,112.06,2025-06-28 11:32:00
2241,4138,58,Carrier B,200.95,2025-02-09 18:34:00
2242,4141,29,Carrier A,217.91,2025-05-02 12:19:00
2243,4143,13,Carrier A,283.51,2025-11-11 13:39:00
2244,4144,21,In-House Agency,246.34,2025-10-28 17:25:00
2245,4145,34,In-House Agency,126.45,2025-09-13 19:50:00
2246,4146,13,In-House Agency,250.82,2025-09-01 14:54:00
2247,4148,18,In-House Agency,307.76,2025-07-10 19:01:00
2248,4149,2,Carrier B,206.11,2025-08-16 13:18:00
2249,4150,43,Carrier A,220.57,2025-02-12 19:50:00
2250,4152,36,Carrier B,248.05,2025-08-27 11:44:00
2251,4153,1,In-House Agency,141.64,2025-07-09 17:23:00
2252,4154,52,In-House Agency,117.95,2025-04-09 14:35:00
2253,4155,56,In-House Agency,218.3,2025-09-26 12:05:00
2254,4156,56,Carrier B,215.24,2025-08-07 18:58:00
2255,4157,56,Carrier B,167.23,2025-08-09 14:02:00
2256,4158,31,In-House Agency,291.51,2025-09-05 13:18:00
2257,4161,33,Carrier A,140.41,2025-10-11 15:32:00
2258,4162,3,Carrier A,264.68,2025-09-29 19:59:00
2259,4163,38,Carrier A,113.49,2025-05-11 18:23:00
2260,4164,28,Carrier B,104.68,2025-02-20 08:55:00
2261,4165,22,Carrier B,99.97,2025-10-15 17:39:00
2262,4166,60,Carrier B,253.91,2025-12-05 18:52:00
2263,4167,3,Carrier B,125.12,2025-12-16 10:19:00
2264,4168,34,In-House Agency,231.75,2025-04-26 17:40:00
2265,4169,27,Carrier B,171.75,2025-07-25 17:58:00
2266,4171,52,Carrier B,118.54,2025-08-06 15:03:00
2267,4174,15,Carrier B,106.75,2025-11-17 14:16:00
2268,4175,29,Carrier B,222.6,2025-05-02 15:25:00
2269,4176,48,In-House Agency,216.27,2025-11-24 16:39:00
2270,4177,8,Carrier A,287.17,2025-08-30 10:24:00
2271,4179,22,Carrier B,241.67,2025-01-21 16:47:00
2272,4180,39,In-House Agency,266.6,2025-08-06 09:53:00
2273,4181,33,Carrier B,148.0,2025-09-07 14:59:00
