lead_id,dealer_id,lead_source,department,status,created_at
509,2,QR Code,F&I,closed,2025-07-12 08:16:00
510,43,QR Code,F&I,closed,2025-05-19 13:55:00
511,7,Web,F&I,closed,2025-06-11 09:11:00
512,26,Call Center,Sales,working,2025-03-22 13:40:00
513,57,QR Code,F&I,new,2025-01-16 10:21:00
514,43,Call Center,Service,closed,2025-03-12 18:39:00
515,44,Web,Sales,new,2025-04-27 14:19:00
516,22,QR Code,Sales,closed,2025-08-18 10:37:00
517,9,Call Center,Service,closed,2025-08-09 10:20:00
518,47,Web,F&I,working,2025-01-16 14:19:00
519,40,QR Code,Sales,closed,2025-04-29 08:22:00
520,24,Web,Sales,new,2025-04-05 10:12:00
521,13,Call Center,Sales,working,2025-04-15 17:31:00
522,56,Call Center,Sales,new,2025-08-23 17:47:00
523,47,Web,Service,closed,2025-06-10 17:38:00
524,53,Call Center,Sales,working,2025-01-22 19:02:00
525,34,Call Center,Sales,working,2025-11-19 14:56:00
526,45,Call Center,Sales,closed,2025-09-22 15:05:00
527,8,QR Code,F&I,closed,2025-04-03 16:08:00
528,58,Web,Sales,working,2025-04-14 19:41:00
529,51,QR Code,Service,new,2025-03-25 09:45:00
530,33,Call Center,Sales,working,2025-11-10 08:49:00
531,12,Web,Sales,closed,2025-01-27 15:18:00
532,8,Call Center,Sales,working,2025-03-09 08:29:00
533,14,QR Code,Sales,working,2025-10-29 15:05:00
534,1,QR Code,Sales,closed,2025-05-06 16:52:00
535,4,Call Center,Sales,working,2025-04-05 08:09:00
536,43,QR Code,Sales,new,2025-10-23 08:06:00
537,39,QR Code,Sales,working,2025-10-21 19:37:00
538,53,Web,Service,new,2025-02-04 12:30:00
539,47,QR Code,F&I,working,2025-11-19 19:44:00
540,51,Web,Service,working,2025-05-28 12:33:00
541,40,Call Center,Service,working,2025-07-01 16:46:00
542,32,QR Code,Sales,working,2025-04-03 11:00:00
543,22,QR Code,Service,new,2025-06-29 08:40:00
544,21,Call Center,Service,working,2025-01-04 14:46:00
545,2,Call Center,Sales,working,2025-03-31 18:30:00
546,52,QR Code,Sales,new,2025-01-19 18:29:00
547,35,Web,Service,working,2025-06-21 19:03:00
548,20,QR Code,Service,closed,2025-10-17 16:01:00
549,18,Web,F&I,closed,2025-01-16 16:53:00
550,20,QR Code,Sales,working,2025-06-11 09:31:00
551,24,Web,Sales,working,2025-08-20 10:07:00
552,60,QR Code,F&I,working,2025-09-05 13:09:00
553,7,QR Code,F&I,new,2025-09-22 19:02:00
554,57,Call Center,Sales,closed,2025-01-24 19:19:00
555,8,Call Center,Sales,new,2025-05-20 08:39:00
556,7,QR Code,Sales,working,2025-04-16 12:09:00
557,52,QR Code,Sales,new,2025-05-26 12:39:00
558,35,Call Center,Sales,working,2025-08-16 18:03:00
559,38,QR Code,Service,closed,2025-11-19 13:19:00
560,49,QR Code,Sales,closed,2025-08-27 15:06:00
561,59,Web,Sales,closed,2025-07-06 13:50:00
562,21,Web,Sales,working,2025-08-21 09:22:00
563,7,QR Code,Service,working,2025-06-16 16:29:00
564,25,Web,Sales,closed,2025-02-03 17:27:00
565,28,Web,Sales,new,2025-10-18 10:42:00
566,48,Web,Sales,closed,2025-10-21 15:20:00
567,53,Call Center,Sales,working,2025-08-16 09:38:00
568,49,Call Center,Service,closed,2025-11-22 10:28:00
569,21,QR Code,Service,closed,2025-06-03 12:58:00
570,28,Call Center,Sales,closed,2025-06-26 16:25:00
571,55,Call Center,Sales,closed,2025-05-31 08:00:00
572,53,Call Center,F&I,new,2025-07-03 11:27:00
573,26,Web,Service,working,2025-11-17 14:27:00
574,56,Call Center,Sales,new,2025-12-10 18:01:00
575,60,QR Code,Sales,closed,2025-08-06 14:35:00
576,25,Call Center,Sales,closed,2025-07-01 08:36:00
577,37,Call Center,F&I,closed,2025-07-07 15:45:00
578,34,Web,Sales,closed,2025-05-24 17:05:00
579,35,Web,Service,working,2025-10-24 16:49:00
580,3,QR Code,Sales,closed,2025-11-02 12:03:00
581,38,QR Code,Sales,working,2025-03-28 19:39:00
582,17,QR Code,Sales,working,2025-03-09 08:47:00
583,32,QR Code,F&I,working,2025-04-03 09:09:00
584,53,Web,Service,working,2025-03-20 14:15:00
585,47,Call Center,Sales,closed,2025-11-23 13:03:00
586,49,Call Center,Sales,working,2025-03-01 15:19:00
587,10,Web,Sales,working,2025-09-29 14:43:00
588,23,QR Code,F&I,working,2025-08-10 13:17:00
589,48,QR Code,Service,new,2025-05-04 16:21:00
590,12,QR Code,Sales,new,2025-06-10 09:00:00
591,17,Call Center,Sales,new,2025-04-09 08:38:00
592,54,QR Code,Service,closed,2025-04-22 09:05:00
593,9,QR Code,Service,closed,2025-07-12 17:51:00
594,58,QR Code,Sales,working,2025-02-26 15:42:00
595,41,Web,Service,closed,2025-08-21 18:49:00
596,17,Call Center,Sales,new,2025-03-24 14:24:00
597,32,QR Code,Sales,closed,2025-04-13 15:06:00
598,17,Call Center,Sales,closed,2025-02-22 19:16:00
599,2,Call Center,Service,new,2025-09-12 08:42:00
600,55,QR Code,Sales,working,2025-02-05 19:52:00
601,8,QR Code,F&I,working,2025-10-18 13:43:00
602,50,QR Code,Sales,closed,2025-05-29 08:24:00
603,20,Call Center,Service,working,2025-07-19 15:05:00
604,29,Call Center,Sales,new,2025-04-08 19:37:00
605,54,Call Center,Sales,new,2025-08-19 13:50:00
606,26,Call Center,Service,closed,2025-03-02 16:29:00
607,56,Call Center,Service,new,2025-10-02 09:02:00
608,32,Call Center,Sales,closed,2025-12-01 08:15:00
609,9,Call Center,Service,working,2025-01-08 09:29:00
610,54,Call Center,Service,new,2025-10-30 09:31:00
611,40,Call Center,Service,working,2025-04-23 13:51:00
612,48,Web,Sales,closed,2025-12-14 17:34:00
613,24,Call Center,Sales,closed,2025-10-11 08:08:00
614,6,Call Center,Sales,new,2025-01-04 19:41:00
615,19,QR Code,Service,working,2025-08-02 19:08:00
616,40,QR Code,Sales,working,2025-01-20 17:05:00
617,51,Web,Sales,closed,2025-06-04 11:12:00
618,13,Call Center,Service,working,2025-02-27 15:11:00
619,22,Web,Sales,closed,2025-11-12 08:59:00
620,47,QR Code,Sales,working,2025-08-16 11:47:00
621,21,Call Center,Sales,new,2025-04-28 11:47:00
622,4,Call Center,Sales,closed,2025-08-12 15:11:00
623,13,Call Center,Sales,closed,2025-06-21 08:17:00
624,39,QR Code,F&I,new,2025-03-22 17:35:00
625,6,QR Code,Sales,new,2025-07-30 17:30:00
626,18,QR Code,Sales,new,2025-01-08 11:20:00
627,50,Call Center,Sales,working,2025-09-16 15:51:00
628,53,Web,Sales,new,2025-02-20 16:48:00
629,43,Call Center,Service,closed,2025-06-06 19:37:00
630,1,Call Center,Sales,closed,2025-11-18 13:33:00
631,14,Call Center,Service,working,2025-12-17 19:59:00
632,12,QR Code,Service,closed,2025-11-28 19:49:00
633,49,QR Code,Sales,closed,2025-10-25 11:20:00
634,34,Web,Service,closed,2025-03-04 16:57:00
635,57,Call Center,F&I,working,2025-02-03 09:05:00
636,56,QR Code,F&I,new,2025-04-15 12:26:00
637,35,Web,Sales,working,2025-03-09 19:41:00
638,42,Web,Sales,closed,2025-06-21 18:50:00
639,37,Web,Sales,working,2025-03-09 11:30:00
640,40,QR Code,Sales,new,2025-03-24 10:53:00
641,58,Call Center,Sales,new,2025-12-08 08:20:00
642,29,Web,Sales,closed,2025-05-14 19:02:00
643,23,Web,Sales,new,2025-03-17 16:19:00
644,10,QR Code,Sales,closed,2025-01-03 13:41:00
645,31,QR Code,Service,closed,2025-05-29 19:58:00
646,22,Call Center,Service,new,2025-12-19 10:43:00
647,20,Web,Service,new,2025-01-13 15:22:00
648,35,QR Code,Service,new,2025-08-17 16:25:00
649,26,QR Code,F&I,working,2025-03-17 14:23:00
650,14,QR Code,F&I,working,2025-08-16 12:10:00
651,58,QR Code,F&I,new,2025-08-06 17:38:00
652,27,Web,Sales,closed,2025-11-24 15:45:00
653,59,Call Center,Sales,working,2025-03-12 12:35:00
654,2,Call Center,Sales,closed,2025-01-02 18:30:00
655,16,Call Center,Service,working,2025-01-15 09:38:00
656,38,QR Code,Sales,working,2025-09-04 18:43:00
657,10,Web,F&I,new,2025-06-13 13:10:00
658,50,Call Center,Service,closed,2025-11-18 10:34:00
659,24,QR Code,Sales,new,2025-02-19 08:08:00
660,58,QR Code,Service,closed,2025-10-14 16:45:00
661,49,Web,Sales,new,2025-02-28 09:52:00
662,20,QR Code,Service,new,2025-01-15 10:54:00
663,45,Web,Sales,new,2025-04-27 09:27:00
664,51,Call Center,Sales,working,2025-02-27 14:02:00
665,43,Call Center,Service,closed,2025-01-06 11:37:00
666,12,Web,Sales,new,2025-12-10 19:17:00
667,23,Call Center,F&I,closed,2025-06-30 17:15:00
668,49,Call Center,F&I,new,2025-10-03 11:58:00
669,7,Web,F&I,working,2025-04-03 11:32:00
670,3,Web,Sales,working,2025-02-12 12:29:00
671,20,Web,Sales,working,2025-12-18 12:54:00
672,26,QR Code,Service,new,2025-08-13 09:09:00
673,11,Web,F&I,working,2025-02-03 11:38:00
674,26,Call Center,Service,closed,2025-03-04 15:17:00
675,50,QR Code,Sales,closed,2025-10-25 14:22:00
676,32,Call Center,Service,new,2025-09-12 08:06:00
677,54,Web,Service,new,2025-02-04 14:38:00
678,10,QR Code,Service,new,2025-06-05 18:48:00
679,17,Web,Service,closed,2025-10-05 16:01:00
680,3,Call Center,Sales,working,2025-08-09 14:28:00
681,32,Call Center,Sales,working,2025-08-09 15:48:00
682,31,Call Center,Sales,working,2025-10-15 12:31:00
683,25,QR Code,Sales,working,2025-11-12 13:03:00
684,2,Web,Sales,working,2025-11-17 13:22:00
685,22,Call Center,Sales,new,2025-03-28 15:42:00
686,37,Web,Sales,closed,2025-09-21 15:37:00
687,14,Web,Sales,closed,2025-06-22 13:10:00
688,24,Call Center,Sales,new,2025-08-12 16:13:00
689,18,QR Code,Service,working,2025-02-04 14:13:00
690,26,QR Code,Sales,closed,2025-05-09 16:11:00
691,41,Call Center,Sales,new,2025-09-22 18:52:00
692,30,QR Code,Sales,closed,2025-05-18 14:59:00
693,41,QR Code,Sales,working,2025-01-31 10:15:00
694,59,QR Code,Sales,working,2025-02-02 12:52:00
695,52,Web,Sales,working,2025-06-08 14:41:00
696,13,Web,Sales,working,2025-03-23 12:42:00
697,42,QR Code,Sales,new,2025-01-22 08:55:00
698,21,Web,F&I,working,2025-11-05 13:42:00
699,6,QR Code,Service,new,2025-07-23 09:36:00
700,60,QR Code,Service,closed,2025-03-03 16:16:00
701,48,QR Code,Service,working,2025-07-19 11:09:00
702,32,Web,Service,new,2025-10-01 13:34:00
703,24,Call Center,Service,closed,2025-06-07 08:53:00
704,52,QR Code,F&I,closed,2025-01-28 11:16:00
705,20,QR Code,Sales,closed,2025-11-24 09:34:00
706,55,Web,Sales,working,2025-08-15 12:19:00
707,21,Web,Service,working,2025-11-26 09:52:00
708,32,QR Code,Sales,working,2025-08-30 19:27:00
709,53,Call Center,Service,closed,2025-02-21 09:22:00
710,51,Call Center,Sales,new,2025-11-25 18:19:00
711,54,Call Center,Service,closed,2025-11-29 14:50:00
712,29,QR Code,Sales,new,2025-09-02 18:37:00
713,52,Call Center,Sales,working,2025-05-25 10:25:00
714,54,Call Center,Sales,new,2025-10-20 16:41:00
715,15,Web,Sales,closed,2025-02-15 10:03:00
716,34,Web,Service,working,2025-08-11 09:14:00
717,13,Web,Service,working,2025-05-17 10:27:00
718,39,Web,Service,new,2025-04-21 14:11:00
719,59,Web,Sales,closed,2025-05-08 15:05:00
720,17,Call Center,Sales,new,2025-02-07 13:59:00
721,3,Web,Sales,working,2025-01-03 12:25:00
722,9,Call Center,Sales,working,2025-10-14 10:32:00
723,10,Call Center,Sales,new,2025-05-14 15:55:00
724,18,Web,Sales,working,2025-07-04 17:53:00
725,17,Web,Sales,new,2025-09-22 13:47:00
726,49,QR Code,F&I,closed,2025-03-19 18:51:00
727,11,Web,Sales,working,2025-08-28 08:28:00
728,56,Call Center,Sales,new,2025-03-17 12:11:00
729,48,Web,Sales,closed,2025-09-18 17:13:00
730,1,QR Code,Sales,new,2025-09-27 11:49:00
731,2,Web,Service,closed,2025-02-11 15:29:00
732,18,QR Code,Sales,new,2025-11-01 18:39:00
733,21,Call Center,Sales,new,2025-10-19 18:18:00
734,56,Call Center,Sales,new,2025-07-24 10:24:00
735,19,QR Code,Sales,working,2025-11-28 15:51:00
736,57,Web,Sales,closed,2025-07-18 14:05:00
737,52,QR Code,Sales,closed,2025-07-08 14:05:00
738,60,QR Code,Service,closed,2025-09-11 09:18:00
739,54,QR Code,Sales,closed,2025-05-08 08:35:00
740,38,QR Code,Sales,closed,2025-02-11 18:29:00
741,21,QR Code,Sales,closed,2025-10-28 15:39:00
742,22,Call Center,Sales,closed,2025-04-06 17:16:00
743,7,QR Code,Sales,working,2025-08-11 09:00:00
744,32,QR Code,Service,closed,2025-06-05 13:44:00
745,45,Web,Service,new,2025-12-12 10:08:00
746,28,QR Code,Sales,working,2025-11-17 15:09:00
747,32,Call Center,F&I,closed,2025-08-30 11:12:00
748,28,Web,Service,closed,2025-08-01 19:35:00
749,3,Web,Sales,closed,2025-09-07 19:39:00
750,58,Call Center,Service,closed,2025-09-07 08:27:00
751,36,Web,F&I,working,2025-02-02 15:07:00
752,15,Call Center,Sales,closed,2025-09-17 13:58:00
753,54,Web,Sales,working,2025-12-03 19:45:00
754,55,QR Code,Sales,closed,2025-03-24 19:05:00
755,9,Call Center,Sales,working,2025-03-30 09:50:00
756,23,Web,Service,new,2025-05-14 16:02:00
757,22,Call Center,Service,new,2025-08-09 16:14:00
758,55,QR Code,Service,new,2025-12-20 19:03:00
759,29,Call Center,F&I,closed,2025-08-23 17:50:00
760,7,Call Center,Sales,new,2025-10-15 18:07:00
761,59,Call Center,Service,closed,2025-07-05 15:48:00
762,8,Web,F&I,new,2025-04-14 11:53:00
763,22,QR Code,Sales,working,2025-05-27 13:45:00
764,24,QR Code,Sales,closed,2025-11-19 14:50:00
765,44,Call Center,Sales,new,2025-07-05 19:51:00
766,60,Call Center,F&I,new,2025-11-25 18:45:00
767,57,Web,Sales,closed,2025-09-24 19:35:00
768,47,Web,Sales,working,2025-06-10 16:39:00
769,45,Web,Service,closed,2025-07-26 17:50:00
770,29,QR Code,Sales,new,2025-06-26 12:05:00
771,33,Web,Sales,closed,2025-10-10 10:01:00
772,33,QR Code,Sales,working,2025-02-26 12:40:00
773,52,QR Code,Service,closed,2025-10-25 18:34:00
774,15,Web,Sales,closed,2025-06-29 17:43:00
775,13,Web,Sales,closed,2025-07-04 14:53:00
776,26,QR Code,Sales,working,2025-10-29 12:37:00
777,53,Call Center,Sales,working,2025-03-25 19:29:00
778,36,Call Center,Service,working,2025-07-09 09:07:00
779,2,Call Center,Service,working,2025-03-15 08:59:00
780,57,Call Center,Sales,closed,2025-05-26 15:00:00
781,37,Web,Service,working,2025-08-20 19:53:00
782,49,QR Code,Service,working,2025-03-12 18:28:00
783,25,Web,Sales,new,2025-04-30 18:56:00
784,8,QR Code,Sales,closed,2025-11-26 16:36:00
785,37,Call Center,Service,closed,2025-09-25 08:07:00
786,35,Call Center,Sales,new,2025-04-03 11:53:00
787,57,Web,Sales,closed,2025-10-24 17:20:00
788,27,QR Code,Sales,working,2025-01-13 09:07:00
789,35,Web,Sales,working,2025-03-28 09:09:00
790,21,Web,F&I,working,2025-03-14 14:52:00
791,4,Call Center,Service,closed,2025-04-14 11:31:00
792,2,QR Code,Sales,new,2025-07-28 12:35:00
793,44,Call Center,Service,closed,2025-02-21 10:19:00
794,29,QR Code,Sales,new,2025-02-12 13:34:00
795,51,QR Code,F&I,closed,2025-05-06 15:02:00
796,54,Web,F&I,closed,2025-12-15 11:37:00
797,19,Call Center,Service,closed,2025-01-24 09:19:00
798,57,Call Center,Service,working,2025-08-10 18:21:00
799,49,Web,Sales,working,2025-08-20 13:13:00
800,1,Web,Sales,new,2025-11-08 18:11:00
801,58,Web,Service,working,2025-12-10 14:52:00
802,25,QR Code,F&I,new,2025-04-01 15:23:00
803,29,Call Center,Service,working,2025-01-05 18:58:00
804,13,QR Code,Service,closed,2025-02-16 11:14:00
805,24,Web,Sales,closed,2025-01-19 19:38:00
806,11,Call Center,Service,closed,2025-10-10 18:43:00
807,12,QR Code,Sales,new,2025-02-03 10:16:00
808,55,QR Code,Service,working,2025-04-27 11:54:00
809,45,QR Code,Service,closed,2025-12-14 16:56:00
810,21,Web,Sales,closed,2025-08-10 16:29:00
811,26,Web,Sales,closed,2025-04-10 08:47:00
812,7,Web,Sales,new,2025-01-15 17:51:00
813,22,Call Center,Sales,new,2025-05-09 13:53:00
814,29,QR Code,Sales,new,2025-02-18 09:03:00
815,25,QR Code,Sales,new,2025-06-10 08:58:00
816,4,QR Code,Service,new,2025-06-04 09:43:00
817,27,QR Code,Service,closed,2025-04-30 08:29:00
818,51,Web,Sales,closed,2025-01-14 11:06:00
819,41,Web,Sales,working,2025-09-18 19:39:00
820,57,Call Center,Sales,working,2025-10-05 17:21:00
821,13,QR Code,F&I,new,2025-04-13 13:12:00
822,45,QR Code,Service,closed,2025-08-28 17:21:00
823,27,Call Center,Sales,new,2025-06-18 15:14:00
824,41,QR Code,Sales,closed,2025-04-25 11:15:00
825,1,Call Center,Sales,new,2025-07-05 16:07:00
826,13,Web,Sales,working,2025-04-12 19:11:00
827,59,Call Center,Service,new,2025-02-21 14:41:00
828,8,Call Center,Sales,new,2025-06-23 13:51:00
829,46,Call Center,Sales,new,2025-02-03 11:12:00
830,51,Web,Sales,closed,2025-03-18 12:55:00
831,25,QR Code,Sales,closed,2025-11-27 15:11:00
832,38,QR Code,F&I,closed,2025-07-25 18:02:00
833,36,Call Center,Service,working,2025-02-13 15:33:00
834,30,Web,Sales,working,2025-08-10 13:17:00
835,35,Call Center,Service,new,2025-11-26 09:07:00
836,39,QR Code,Service,working,2025-03-12 08:49:00
837,31,QR Code,F&I,new,2025-12-01 14:14:00
838,49,QR Code,Service,working,2025-08-28 09:20:00
839,28,Call Center,Sales,closed,2025-08-02 08:23:00
840,54,Web,Sales,working,2025-07-01 18:48:00
841,3,Call Center,F&I,working,2025-03-13 17:40:00
842,59,QR Code,F&I,working,2025-11-08 11:25:00
843,41,Call Center,Sales,closed,2025-06-05 16:11:00
844,19,QR Code,Sales,new,2025-12-04 13:33:00
845,31,Web,F&I,new,2025-02-05 10:55:00
846,20,Call Center,Sales,closed,2025-10-28 15:17:00
847,34,QR Code,F&I,working,2025-06-18 15:36:00
848,46,Web,Service,new,2025-06-02 14:15:00
849,45,Call Center,Sales,new,2025-10-19 11:56:00
850,18,QR Code,Sales,new,2025-11-18 19:46:00
851,14,Web,F&I,closed,2025-09-10 09:23:00
852,17,QR Code,Sales,new,2025-04-17 09:40:00
853,48,Web,Sales,working,2025-08-25 11:25:00
854,30,Web,Sales,closed,2025-09-06 18:15:00
855,29,Web,Service,new,2025-03-13 10:53:00
856,10,Web,Sales,closed,2025-08-14 08:57:00
857,14,QR Code,Sales,closed,2025-08-15 16:41:00
858,43,Web,Service,working,2025-02-22 08:38:00
859,1,Call Center,Service,new,2025-06-22 11:56:00
860,53,Web,Sales,new,2025-06-17 17:13:00
861,26,Call Center,Sales,new,2025-08-08 13:20:00
862,5,Web,Service,working,2025-12-03 08:04:00
863,27,QR Code,Sales,new,2025-06-04 19:34:00
864,60,Call Center,Sales,new,2025-10-19 17:20:00
865,45,QR Code,F&I,closed,2025-07-18 10:21:00
866,41,QR Code,Sales,new,2025-04-30 11:01:00
867,58,Web,Sales,working,2025-03-05 11:39:00
868,47,Web,Service,working,2025-11-03 10:17:00
869,49,Call Center,Service,working,2025-01-13 13:15:00
870,39,QR Code,Sales,working,2025-07-15 18:00:00
871,14,Call Center,Sales,closed,2025-03-06 11:15:00
872,20,QR Code,Sales,closed,2025-05-27 11:17:00
873,31,Web,Sales,new,2025-02-10 15:28:00
874,31,Web,Sales,new,2025-01-11 12:38:00
875,31,Web,Sales,working,2025-02-06 11:09:00
876,1,QR Code,Service,working,2025-01-07 15:25:00
877,26,Web,Sales,closed,2025-07-11 17:04:00
878,33,QR Code,Service,closed,2025-09-08 08:41:00
879,24,QR Code,Service,closed,2025-11-20 18:41:00
880,50,QR Code,Service,working,2025-02-17 14:45:00
881,58,QR Code,F&I,working,2025-02-11 10:53:00
882,38,QR Code,Sales,closed,2025-06-07 09:06:00
883,50,Call Center,Sales,new,2025-06-26 19:25:00
884,1,Web,Sales,new,2025-03-28 19:26:00
885,33,Web,Sales,new,2025-02-26 10:12:00
886,40,QR Code,Sales,working,2025-02-25 09:24:00
887,49,Call Center,Sales,new,2025-02-21 18:37:00
888,3,Call Center,Sales,new,2025-02-19 14:38:00
889,24,Web,F&I,new,2025-12-16 13:42:00
890,57,Call Center,Service,closed,2025-03-13 12:44:00
891,16,Web,Service,closed,2025-07-08 15:32:00
892,56,QR Code,Sales,working,2025-01-24 11:38:00
893,60,QR Code,F&I,new,2025-09-01 19:24:00
894,55,Call Center,Sales,new,2025-09-16 12:53:00
895,36,Call Center,F&I,new,2025-08-28 15:42:00
896,60,Web,Service,new,2025-06-17 19:16:00
897,58,Call Center,Service,closed,2025-12-10 18:46:00
898,5,Web,Sales,closed,2025-11-26 19:47:00
899,42,QR Code,F&I,working,2025-11-25 11:14:00
900,13,QR Code,Sales,working,2025-03-01 14:36:00
901,20,QR Code,Sales,working,2025-02-01 14:20:00
902,52,Call Center,Sales,closed,2025-12-14 17:14:00
903,19,Web,Service,new,2025-04-23 17:18:00
904,45,Web,F&I,closed,2025-03-05 17:30:00
905,14,Web,Service,working,2025-09-11 08:51:00
906,60,Web,Service,working,2025-04-02 18:58:00
907,2,Web,Sales,closed,2025-10-08 15:22:00
908,26,QR Code,Service,working,2025-02-06 19:59:00
909,56,QR Code,Sales,closed,2025-01-28 10:36:00
910,55,Call Center,Service,new,2025-10-22 14:27:00
911,11,Call Center,Sales,working,2025-01-29 10:03:00
912,26,Call Center,Sales,working,2025-05-06 15:19:00
913,12,QR Code,Sales,closed,2025-12-01 18:42:00
914,1,Call Center,Sales,working,2025-03-03 18:42:00
915,15,QR Code,Sales,closed,2025-01-12 15:17:00
916,7,Call Center,Sales,closed,2025-10-31 19:27:00
917,35,Web,Service,new,2025-04-05 14:35:00
918,51,Web,Sales,closed,2025-09-29 16:45:00
919,42,Call Center,F&I,new,2025-03-05 10:55:00
920,12,QR Code,Sales,working,2025-01-03 09:02:00
921,3,Call Center,Sales,working,2025-02-13 16:10:00
922,19,QR Code,Sales,closed,2025-12-04 15:44:00
923,10,Call Center,F&I,closed,2025-06-03 16:13:00
924,18,QR Code,Service,new,2025-03-07 16:16:00
925,45,QR Code,Sales,closed,2025-03-15 19:17:00
926,45,Call Center,Service,closed,2025-11-27 18:41:00
927,39,Web,Service,working,2025-03-25 14:24:00
928,41,Web,F&I,working,2025-02-15 10:55:00
929,18,Call Center,Sales,new,2025-01-06 14:06:00
930,8,QR Code,Service,working,2025-03-31 17:52:00
931,7,Web,Service,working,2025-09-28 16:17:00
932,58,Call Center,Sales,working,2025-01-25 10:22:00
933,44,QR Code,Sales,working,2025-09-30 15:37:00
934,47,Web,Service,new,2025-11-24 18:38:00
935,19,Web,Sales,closed,2025-05-22 11:19:00
936,6,Web,Service,new,2025-06-06 18:05:00
937,36,Call Center,F&I,working,2025-09-10 18:32:00
938,9,Web,Sales,closed,2025-09-03 16:44:00
939,45,QR Code,Sales,closed,2025-10-01 18:58:00
940,57,QR Code,Service,closed,2025-09-28 15:10:00
941,57,Call Center,Sales,working,2025-09-26 10:32:00
942,22,Call Center,Service,new,2025-12-14 12:19:00
943,40,Call Center,Sales,closed,2025-09-07 15:21:00
944,1,Web,Sales,new,2025-02-21 16:32:00
945,27,Web,Sales,closed,2025-03-05 12:14:00
946,7,QR Code,Service,new,2025-08-13 10:22:00
947,1,QR Code,Sales,new,2025-07-03 12:02:00
948,31,Web,Sales,working,2025-12-07 16:31:00
949,46,Web,Service,working,2025-03-07 16:46:00
950,54,Call Center,Sales,new,2025-07-19 08:08:00
951,22,QR Code,Service,working,2025-08-08 15:18:00
